"SURVEY_YEAR","NUM_MALE_LE112","CV_NUM_MALE_LE112","CI_NUM_MALE_LE112","NUM_MALE_GE113","CV_NUM_MALE_GE113","CI_NUM_MALE_GE113","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_113TO124","CV_NUM_MALE_113TO124","CI_NUM_MALE_113TO124","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_BARREN","CV_NUM_FEMALE_BARREN","CI_NUM_FEMALE_BARREN","NUM_FEMALE_OLDNOEGG","CV_NUM_FEMALE_OLDNOEGG","CI_NUM_FEMALE_OLDNOEGG","NUM_FEMALE_NOEGG","CV_NUM_FEMALE_NOEGG","CI_NUM_FEMALE_NOEGG","NUM_FEMALE_HATCHED","CV_NUM_FEMALE_HATCHED","CI_NUM_FEMALE_HATCHED","NUM_FEMALE_NE_TOT","CV_NUM_FEMALE_NE_TOT","CI_NUM_FEMALE_NE_TOT","NUM_FEMALE_TRACE","CV_NUM_FEMALE_TRACE","CI_NUM_FEMALE_TRACE","NUM_FEMALE_QUARTER","CV_NUM_FEMALE_QUARTER","CI_NUM_FEMALE_QUARTER","NUM_FEMALE_HALF","CV_NUM_FEMALE_HALF","CI_NUM_FEMALE_HALF","NUM_FEMALE_THREE_QRT","CV_NUM_FEMALE_THREE_QRT","CI_NUM_FEMALE_THREE_QRT","NUM_FEMALE_FULL","CV_NUM_FEMALE_FULL","CI_NUM_FEMALE_FULL","NUM_FEMALE_SC2","CV_NUM_FEMALE_SC2","CI_NUM_FEMALE_SC2","NUM_FEMALE_SC3","CV_NUM_FEMALE_SC3","CI_NUM_FEMALE_SC3","NUM_FEMALE_SC4","CV_NUM_FEMALE_SC4","CI_NUM_FEMALE_SC4","NUM_FEMALE_SC5","CV_NUM_FEMALE_SC5","CI_NUM_FEMALE_SC5","NUM_FEMALE_OVIGEROUS","CV_NUM_FEMALE_OVIGEROUS","CI_NUM_FEMALE_OVIGEROUS","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
1985,11959535.02357067792232813769673879112316,0.1951893582142665036234989976226699728027,4575372.97295193436166465487096233755743,8503191.45261683489370771313571433039803,0.2205902695874017520852331449510445541613,3676413.73797663432460116166178142878519,7394068.266416678508133661224435147203,0.2322518009304960581575131580537979640388,3365879.9153134768379999219358614187711,5794547.63649381264664084831737636146614,0.2505443533580863257856570151379748733164,2845510.73355242071156384719332636479192,2708643.81612302224706686481833796893194,0.1922181754807025691737555583183753052745,1020475.12183001970827696701459107612723,20462726.47618751281603585083245312152147,0.1572969464739907285189111934168240219062,6308699.80682408903369007645219983801823,5404005.40108123087365845632794080806586,0.2145893083366737584535855262843571411746,2272897.89128071436434211103562221900426,325811.6951448204105890611474953243294154,0.4861242649857185173122028476854241078874,310434.5428190125604789894234888265222153,1056521.93942035734941124534954745708618,0.3037646578810316434975392387648644383384,629030.6899247846238905197956402665623048,932303.8431180876353698475381521230686438,0.3379755889172402224870373591090936826029,617588.043238178332714144651569848747484,420879.9668150786108992585110091340461575,0.3626334138781795875369055247691219274365,299145.2728302103087000622914182407784334,1382333.63456517776000030649704278141559,0.2897796621576110570723678219527557336825,785121.4602822635955212911536789798245256,61263.7074708470273188292348529423954558,0.7085555465525330496360809479371558749209,85081.1298724474145846896635096477192797,90946.7030167756754869697621281962345775,0.7551529590185457103512158098045443367526,134610.1969163541364217220512096641067881,218651.4824494579569168037243968661703218,0.4103513653535969600510035858843830408517,175858.9113450573066459627813767468410595,992776.1677646977343652809586678021480241,0.314229098576495374664530747347655769918,611439.9541584598876473136908347910234874,7780481.37398240914022468857327819094848,0.4551881887347221505379331595183530537235,6941503.11925029852874335697506877158981,4234826.95464528092965054951554937328221,0.5264526603159290771390443150826709953325,4369694.39585120044803341797595692434274,4447023.02060938905084010398514558798358,0.3619622717587045016299999681561969024822,3154922.92800194007273227610315365369402,572712.8993900073140789143643856298270857,0.4092133074206824012182776467842207851577,459349.0099332718904060810708612430145375,135720.1134467255596561969791575141391819,0.6092736579363002345298484587948015151298,162073.7523514236156970715712742362183767,9390282.98809140285422576484423810523203,0.4074951955415122648998303782289003200879,7499930.59674798689396249393678678493224,16176622.0237378114878845276692216947136,0.2647503270369709847062129541079033881807,8394221.30343058387827438368793281627551
1986,50553078.348429225646253134714392442054,0.1829959422095969613388124771848507749439,18131976.07977410867221584617496034075932,7266786.19849726837413220220643513346476,0.2651447961634277893955979597529572996223,3776431.0689129863267328724794103633218,5055655.14259583020297305787346947699061,0.3116964337014076073435253626487971325508,3088626.16882375115964249790553644786657,3722792.19998520313521920500109828935505,0.377628062840364079294890595417736542916,2755428.38140175387522479885776111302608,3543993.99851206523891299720533684410978,0.2872131832831205110202092240870302984323,1995048.32378389282964296989654459835999,57819864.546926494020385336920827575519,0.1666156254547973261487765795014197343871,18882038.07458772607200408151788715989947,37455649.60609148014566998040854310171384,0.215530120448286561952213377237997407188,15822728.51529663911537577077355260557946,209687.9815936977832214920393377308660221,0.4214392504691802549494566309459440482089,173206.6617586767879369327170797608700054,1601698.92619427983095015646436301669509,0.4232148429173731567771770086888450407869,1328611.00852246530417408389913728489333,1340561.02589652066800255969714339929726,0.3229266731767174453613785078458815049538,848489.7080749363316248814943312261955308,470825.8818914569461690888065573482638522,0.6392263470897521896248827066562386003317,589890.0448497027709569632315889440517892,1811386.90778797761417164850370074756112,0.3781923216782334500317072339818527202702,1342703.13542322718635741149924773122222,59996.4065342942942101623422528421386421,0.7041041936953585097283391538911275983771,82797.6940369985164647430603775457581994,171634.3854587512621003531278214050603821,0.5266689378752870842071627369458052180617,177173.2190051787648971328248628127728662,540185.9495307854337748415400109681346159,0.3409221521998622494479441865942690231214,360956.2587442366170792910216215712073541,712525.9252178891021213338614674813950721,0.2793809735544390355790624671991809006708,390169.7258734965110728948645040277456201,5085176.64355577991239732150532796440775,0.2304305061594889185138345511619639280066,2296688.46265453988243091095576064607086,2773288.28058009070105090090150810536324,0.2427775995969601816234445116624080000862,1319652.85262924622961434614725889276597,1521557.98418219493656916478417279922995,0.4261338454232798331347478049446060139578,1270839.21547474332827809474098588085546,2168573.57400221065847462880771703528918,0.3151694245827069698810273833349017864388,1339597.44754774044668885480488668253768,225072.345159465891283750078600513268594,0.3717934007840133221946970870318633753489,164013.608753371322615398810851660117971,6840450.72843930845310447613609605484495,0.2126996027320244235896149896862367965513,2851723.85879617486179062879092714210477,46107487.24231876621294610504833990411982,0.1815781963709683548194658666096481177132,16409344.17040904322154861849348498915266
1987,135971225.316119081572400966985749695495,0.2657856441342496908140610595425499982716,70832831.42056110092402599849414298432179,15694055.24213990285470604448793283297815,0.1914175963111884731184808868620614411753,5888071.92841783728840155203453580215055,13022540.2837685206946075289548289933213,0.2079180505864840007094458525554695880633,5306937.53139081363849457735260902324027,10345250.79375798126571099146952440154471,0.2202522225848893266180272176023016970714,4465986.38182564031394735360758184848837,5348804.44838192158899505301840843143325,0.1912441045197315053424007123534430971845,2004937.54128463578237754987906553739641,151665280.558258984427107011473682528473,0.2427343413622453247478057868968842901836,72156169.08830512518203190089295306708081,123130988.646610639546738799847910674504,0.3530192471009894720764675652099592426518,85196513.45738086240471964952184004110381,27862.6517358391469365369138734099006093,1,54610.7974022447279956123511918834051942,534695.6555302521048833437616336668448591,0.4707158162083226884481448307544233495874,493311.8157552948666470726019941512210069,194091.1192731764611343824132190288334141,0.7318642552657295476751922323148266546483,278414.7708226881479860130439530375071978,368467.1879929147906854982622880479120537,0.4382775812536574678250028340617577258415,316522.1795327479312279413859894840728606,562558.3072660912518198806755070767454678,0.4492403537792564058972122104553847344757,495338.8302362497885101150768300721071164,332250.0041959441836213531405098553577263,0.4296903345756928417764468062762618430789,279818.6463128319893307754440198033256643,188047.8058189387776783063710141424318383,0.463061783466285903644192926234020566665,170672.3945853016289833315251783692800583,152890.0379106622599015186593284416598073,0.6642424246401571489469943237315788490785,199049.8569908035376378367620117026784758,3553768.26684092895822605717132671423435,0.3554263133379748149392692569340295127506,2475681.39693988119050206509967440643133,8600325.18595956831641930412001808861228,0.2163415755503763166285790452526060950347,3646791.4859131093393593268081276857617,7155855.61522784117845231858810584335393,0.2301224253895344931719715472501271683142,3227576.78583055864638818254848537629272,2997558.65576852289706401070927713254619,0.3081238834599555755840586624002950555505,1810294.05127222682451437037276995858749,2496855.00872698597014689669261529350536,0.6447602929899847537095515699548488098554,3155351.01528143192997952919837707790667,59642.7447334126714166331110056256054925,0.7045738164964619670715756495690217471728,82364.5239149638530303516919050184900287,12855629.29793723199710275315359645165927,0.20715290066287766933352676398396883239,5219638.56187216757748992192576281476914,136549176.251813962795661433677014202909,0.3218748097024735583316379478296727228283,86145410.63732099617821465888587031035524
1988,138193281.982609425626016173182974173712,0.1610824190750202644056286742953182741693,43630595.99688327198029422019999038553958,49262540.63598710017540328628773594101477,0.4292822895706271684514984111551826409544,41449171.01919390033475485700312174543271,29585360.35583589576044445333261274058736,0.51015578608761639584784883911596108974,29582559.82727305291652668807458075524072,22074467.828085427825364168324426077834,0.5610242851292084677253793499010518139514,24273252.56440430292798571086363771309436,27188072.80790167235003911796330986318073,0.3353697484160952294556152315271853439287,17871391.98950874877021117221985537560773,187455822.618596525801419459470710114727,0.1913073300911158871969948889813393906813,70288878.95298712604150391857668889216451,56306593.36371969909659893266187147911656,0.1986854692347952268850647233557863077583,21927111.7700275725124723120720801033489,860964.3227778275355150671839314349433075,0.3847275601679040074700622036503063498706,649223.9384560937250484342617460453974487,1212671.71373363156707252766985390929167,0.3075426027717896711018275801469978162332,730978.5016927606726818319225359068014926,1457378.87097536488966450479963202981452,0.2738664669833370415492382607434215217178,782289.3168023680542765970844658582030698,616257.1655360942129230900541533144204612,0.3445661789438509853221693699341060204078,416189.0984800588643199175288729279849714,2073636.03651145910258759485378534423498,0.2336397284314629604239751813014301400698,949588.1704550157328628538937075548371554,198852.1028515556845244405139449366890385,0.5517373930508556245575246584241021645489,215039.7160267959766275189668130891861502,112008.0989320145167284717817377419587297,0.6142773981177414098628351334937895200568,134855.9254169419975282686749692878828032,668006.8615532830158886516530980498512049,0.6463699523983497370681774492027643020347,846287.9440757744303204293537445639871155,437930.3172790306124552651862065627750356,0.3891180552613320443971667981386832071848,333996.9230632052382712778465988146900245,80912682.05369886329561043910539223483752,0.2985215826711175165409810272472038101626,47342196.53347681924394526517676616316651,73133637.21794582953221314420991247315242,0.3294106220148194933599670939879242947477,47218353.97529258989052162719889147966292,7999815.02727422620368436549667071752116,0.3761954960871803628407360780566411181029,5898608.9902705713496376427835477989588,723374.6226063142729524312775892617917264,0.3933957743301146765343737912726754472723,557762.1387902923412904451532233025024523,31664.6004685984714034850008630145648332,0.9999999999999999999999999999999999999968,62062.6169184530039508306016915085470729,82329479.43431474712520726824037952611165,0.2953092124602379792968327934426506297456,47652801.31865734009046945527938662135798,140709708.834545905324393795756036349463,0.1981602774409984727058166104859169846238,54650826.8849396317000565867066199339961
1989,243692639.296217608762836516822840458841,0.2484797300654190264624538396618494206272,118683255.213257206264301070649980832571,89457383.08900251871187928664559339257959,0.1725250315032467419076993596201356251059,30249930.15783121688279000789212820719178,66380404.16754466309216054058815668441809,0.1790576337992326699703499106363903180891,23296399.47771945008514068590048478326857,51141289.35316323770773859565016028614595,0.188790584516000135930706916512355080797,18923788.06337574101807412625955653384026,38316093.73583928100414069099543310643359,0.2041301700954382381910684586351001344904,15330082.63411167088894807690180174448799,333150022.385220127474715803468433851421,0.1919784143253174935510233386223997712256,125356921.538718831249709753750477547901,183146145.64872813656683364434954713981,0.330069138174880505730088096519720197639,118483745.29048060131679294032906862872,658379.6782040762232439402805001769366447,0.2685132206860576931552310311511002956352,346495.9497445004634721766019742396305249,984254.492402054977787932872956011857504,0.3694802257388572080807341823995735327992,712778.6411929033563070136334554192888098,1255974.77553198144011180826396706020364,0.2980096981229466033200746382737032007734,733613.6208643899652006837347232816972939,295896.2889969736984235711972954085234851,0.3441159647315859411350556509780292388351,199572.3684194319342645920403267083378857,1642634.17060613120103187315345618879415,0.244300533046345194078743517283666391916,786540.9508192692104375822512984404428931,308549.8337807310255946061690842400645657,0.4152667976884210207917694368551441001097,251135.782746780779113171172406436587843,678154.0541094665359555568273356240568749,0.3752806096966886756834675793967051593129,498816.2111131843361250244128648499137453,1500582.92822178000444549647978090072661,0.3648944532715157603964436275937649261925,1073206.59887683092071696976097153599259,2881530.09725414594212388818745058357193,0.230335743840989696629308839678457906602,1300889.9815684168519459544415740999721,50174847.93028990285832754608751009354662,0.2205185436130323767518051687760370765173,21686389.40752208640256003733256974066918,33784499.07656739823566983842451783559358,0.2813658396734035783718397899847731105074,18631375.74322247907992245490199361818757,18679441.23796381513736948177545743442105,0.235253330023792835285084212971294559418,8613025.47826090372635920681844001034996,1566374.89931883834907306272333651079722,0.3393304244617716183947769070981444770238,1041776.57252616735288168267860591473281,29593.5101029392895236456909865580907758,1,58003.2798017610074663455543336538579206,56116300.23078158048986447506622247973722,0.2069635726805877139405075375467183251246,22763498.76350292768815515902123400451869,240905080.050115848257729992569225808341,0.2613169340308065366186562765235443417685,123387050.745838890324138779563493796882
1990,167355954.797204386683329671064649672808,0.1837282755542956955530014310545828043995,60266121.11812072342774783943441829913345,68115750.12623094888368485417147663987026,0.1647409121139929424076883829068047249709,21994043.57804326818892234161985414772038,56694170.31353237855163520686162735816133,0.1783983276295546485556920912865616711366,19823724.53374746771123627130677304567596,48293083.30721773322521760679938989114228,0.1889169160052843541746546650618340496702,17881825.51106027081728855909530443162926,19822666.81901321565846724737208674872808,0.1736157538506637643126486862060269973908,6745393.39650249631580786696779649538255,235471704.923435335567014525236126312679,0.1459326172068344741964226483462969275557,67351484.26815944407406142298917600805346,98673766.22774143934635665990690449144819,0.2740935491650095861024876556823256112575,53009851.87788661695087977839723455974618,248283.8058440535398146286033328231772347,0.4247928723159048067749078650287931597139,206719.6144266790726198487351321947147269,726537.4604570971532847002279210459633532,0.3243644787311887924536888009775168339699,461899.3714941020954927657461278806819163,764651.8515126899349636039757189091082138,0.3065379746307344569215440635322895860077,459413.8665262685133736153456588475654614,210169.414788460758135724855534960032374,0.5076526515848815262671762968040282161051,209118.3989708336356995204552632855271433,974821.2663011506930993288312538691405883,0.258657928853544190555072416037181235878,494204.68949793598630849640102149774553,81894.5651510681170305905477522048384501,0.7169464060996789814998238001174619284418,115079.467761742428805361489237033702671,436864.7543947410515241911307805404854189,0.3751803989102950077222281772497026287135,321250.0619343873235145047269474993231983,1037992.63844899008978669010300399515924,0.2890633231661935637414137056393698985599,588089.3789245362606552388781307694300528,4695779.43185645443532287832298498571641,0.4928607205043741889884096234262847228424,4536155.85886421030401290346765384329772,94321314.1568081170190443327575311107162,0.2464901162854239275591809335806413263222,45568572.52162304439017290333101488806284,36578156.53695705968772654305602804536854,0.266151965253436856599871921477743643945,19081282.56541158035613211335934893994744,52166243.90157192427088346867083985399186,0.3780977943123702239363340617005350158672,38658925.84322113881767078037287180426267,10565015.01836893137545593681863440908142,0.5544322057295843189254107475938449474876,11480865.77719292396869825526838650985007,30747.2174893781355879957395831875212949,1,60264.546279181145752471649583047541738,100573845.546659370712708682862052836916,0.2388527007213260855828221424960895179095,47083775.87626824579062051027834806835711,200222433.040701960752164671600211197505,0.191848132188565512420236148482070372417,75288107.61017324177383752700963670993944
1991,123393684.187016472917149603896567983545,0.181331390225038936608705110707088009784,43855290.66529735690285571474031611522036,90229408.77520836366885507689707398545525,0.3465350920168968252993926834295021024165,61284606.68619217523299273950885698555701,71260025.61767795534403638497030554888501,0.3460758172487660513811979180334485123327,48336288.34149957033630693781690929439841,57461505.96518042576677295656701372151254,0.3254330615716877392302371649354266896391,36651752.6651861890726234406189554863342,32767902.81002793790208212033006026394296,0.3916333631965294620087541049169570996869,25152687.80548096951971673525453061709213,213623092.962224836586004680793641969,0.2091720995716891353801420044852005524946,87580622.10893712825920791240870631061715,41786565.24853951705662058776396281027162,0.2598626414509453935376677008952393973744,21283183.75638960843534458609859217799332,293474.4575988716784079139769890441704479,0.5556540860673632993790891475963161909492,319617.7517815837614949925869979622932501,2489027.33648802628611669185798395588786,0.5531703510720274542089970651709468980722,2698638.0060837916245647710065254828204,1651185.75534760602871090516419017503675,0.4405662553726907185948893419252344080659,1425815.18131011632927831159118120447682,1131316.03873929193581370067078282502155,0.6239362457272070950566345371682183538614,1383503.40060626001324540341756132525874,2782501.7940868979645246058349730000583,0.4971728982639304379416863269773259141154,2711433.58352590771420216943601570750942,153851.5020394592479230943203545955032868,0.5595154371511441789119792276271757621699,168721.2892231376549392000442075021675267,427770.7866580172564411070906525163176501,0.5315779036667429349196292165407107886517,445691.2561222229885286030098930518048336,771323.1148984244809687038545906200065529,0.3235843581963775373727395049635381797813,489192.6663890174112280023330683975090686,4971806.2107169369803214229259576362402,0.2974327401295944649004540259968022242325,2898404.77150787401202464695537104743304,136760302.203262161608684181657039465277,0.367074887213604773531078557686257043943,98394494.11285948627274419778107718247763,23000604.39733750685813735127282329934396,0.2491781738797140242297546367915823422384,11233247.25964222934367264769656345889775,75938884.25916670403298958003525265900445,0.4716449513881933112710627417853994829403,70199735.0947811039841628887493818995276,43897829.73928380425083060212898047910132,0.4276287304896028989288102377574825803284,36793067.47721099127604044181215238872264,30727.386386197921176170149557539875086,1,60225.6773169479255052934931327781551686,143137855.800210872016375746095885951767,0.3604189952264918207110364932437077190412,101115620.24611749463203547852024626277,187706922.842837287037520939694821762097,0.287117059038192522271371537177910045632,105631964.909578949325798332682001431763
1992,54691433.7496699342187292861448488302499,0.3007995827203814837082714221160125047465,32244274.48254900588169500181690507232915,105705938.555220595057690415778791838405,0.3231934578906345371772174623266847874746,66960396.89042391078555654894572457868142,88515465.73606367164514356003581133825974,0.3304654478291403294983553081877099669296,57332553.9275754870856766558899461419063,72273572.98454024125041517015846852921876,0.3278772351243096031590651235671065814704,46445844.19414306039906939203926144427995,33432365.57068035380727524562032330918665,0.365832992373446621231064390070747897609,23972098.18413617113129021932758382161667,160397372.304890529276419701923640668655,0.3070240179967519193941015392402472269165,96521857.61349011839856994264960096028776,5144160.85913587090802635610992415875295,0.3000648028836832692024392319767501303082,3025419.96382918520562105115313943545615,834528.0714472567027309546158622879839257,0.4204520925967892739596222069842613338228,687722.9849826934223570807116891063904061,4690900.77825029772206638245667181072251,0.5175737101727908422810074852160618097148,4758658.36290881965040409983541374745845,2389555.316220424686382748990246294278,0.2994542747005833942720370778880741617248,1402502.60598839252643500282678143806281,3135873.53347712973841458808228780442842,0.7585750232086940656907102084648813098272,4662438.86333640859063072894786416818253,5525428.84969755442479733707253409870641,0.4469289128854439281071650917322088617664,4840168.86168154602844510126070783669002,1349496.43118583278472342564454128809377,0.557729267589033042711111468254141582899,1475201.16611140535964318256212324407916,1035418.32735947123520043005607973209602,0.7088174106482168780480919098654487413653,1438488.17396383042405644653840598775139,3556170.8892885416497162223383044543201,0.3724017096415648985282752428091590632748,2595675.27313928955560691583497903414326,1972970.60210694723860326960853240022358,0.2819389565303181678378219559545645501513,1090264.25473313146902401365938985533441,39801954.93616335879737734190823171680666,0.2230167020842876411858263179095310295258,17397941.42368634798843959187883391169657,9643810.02921189811280646263866542022072,0.2300171315172389816686726162543430487325,4347753.37884034288881999194087302598283,31706252.06031454605014854446363522879483,0.2872269654121418041129457486116490438434,17849505.5051981672289440990565921765253,6376705.24820952718639773257522281199622,0.4209301759138938835760838457559831880413,5260929.41728457781232995711928331721516,256975.2500910910187216215277032192402255,0.7127970339251289051841556358290387918185,359015.5442719118637216732096328466028565,48355949.91468536430702594153424725522459,0.2076422971023942373515824181776768858955,19679851.416953043632239680852001837184,59025539.62351878963984963471670551268376,0.2046141262318028059435466136200861625167,23671820.06223682571184669702447604486398
1993,30021951.67989176219069899851979688364926,0.2128767154467522093815000158469569586948,12526309.95123626774196083459823724799805,63789729.50170212526378023981108521189722,0.2007485248192234376459402828519372872263,25099160.42832463730158188177209130778257,54216698.64349955850733582308335007658647,0.206631583054788446940124715723530765225,21957649.2466730016960972498786913928292,43500949.35003552768695272267576828390505,0.1996549314634661805505993632269382003901,17022950.95971103166800743150511760933163,20288780.15166659757682751713531692799217,0.2327917260873895833561806719953625675127,9257197.89735951265860411927240392428447,93811681.18159388745447923833088209554681,0.1804421121607679309261752595627441417405,33178052.67960835825934090239214425314022,2925593.65051556135061694536145729645286,0.3354890149072470073961161193773547746719,1923748.88238751021278612590851321157298,83437.0738490303927260160054742844524823,0.5741601524391257156677888710642646006066,93896.2363588584050104465066744548928689,1786949.11614438334814789298390676359962,0.3313765960741391849460515593604697375177,1160620.10631261000490111323455995619667,1461890.52539385832368588756269546414589,0.3880639163479607653648012137690646402725,1111921.64661038455308730520084814977562,408495.6645995554171880214266855839062099,0.4039455958008582611066031186013622623367,323419.6482527205556104583466125068842687,1870386.1899934137408739089893810480521,0.3171030862227421364530301450743682000014,1162486.25721960296040030213369586768136,217281.2767936117307782097540749999613291,0.3890888449129390468213260821306597241595,165701.7731773165542171703929344413344983,405432.2967224435605075339106454984210135,0.3443626682709100686238517200301597613622,273646.8651049862621542657463057925643235,2989779.10945129260415970789209515966669,0.3540537617536920377365986388290593792048,2074743.37940711366430981797392678695936,4624885.86038394557184573315189812762197,0.2845242114625932781194832310448652733307,2579148.32495926918868042184784383339319,12186528.66578018749868030088671553475709,0.2426653258584292804566208285981862050694,5796205.9815386916790454097074423320486,3876983.86873748971529883024763708347231,0.357564892527206124914272667534347425,2717095.70789547136326058122654007135914,14246286.37677851755983455235212583661946,0.2457826175796994143971633591165877539966,6862919.53069028645257119098123638220587,4688385.39761416335441379612772169284417,0.3448996389291842738061875618217794290741,3169363.9643640505718070352088206833689,137827.5658832291467616874486747571851141,0.6695850005778563413657674496897789472342,180883.050731870381542310848982285147797,22999437.69988247165192743093157502450354,0.2228865495198332412097636395252271875947,10047480.0072534211529359263674695699483,27795417.54039144674341828528241336900865,0.2091110892003060896101111592353009857711,11392166.87183115469033969948783729960646
1994,12814109.52828777607990210360230090546467,0.1679090643506979661221542334778982561357,4217146.07710904174077178370947630755905,39373938.53074471556111552003534011871042,0.1738966556828355612566207838492923072268,13420112.61385377037663721547658149440314,33986647.04242802510592061055249896865204,0.1816691816360194352941342380497613757002,12101679.65531027367853608468932059512038,29165147.00273323430474480598365187360877,0.188568974656242860651837495283380819219,10779298.05736784135034661239978292614309,10208791.52801148125637071405168824510185,0.182102602021535091936051197412494272027,3643733.1014627360180712461169919751973,52188048.05903249164101762363764102417495,0.1579733171993891067057807982849455948304,16158865.3772911454850897395009840742939,2667834.69212782978979401886904531213345,0.3288643618455499330931788892560941364531,1719617.27693063432235665574037451763999,0,0,0,4446738.87967513007957920561650853297542,0.3707637738709271411606724378517124955941,3231431.78935598245216673594595510514828,2715970.61509759174291529538415269589978,0.3010033838403536939357326640142151229445,1602332.03728847018042552936183047354433,1730768.26457753833666391023235583707565,0.5278077961733669279369140600052601454184,1790485.44749040778085796884370149922702,4446738.87967513007957920561650853297542,0.3707637738709271411606724378517124955941,3231431.78935598245216673594595510514828,206283.7681142484107383517087545387322655,0.7663484657032223950632642290935472819876,309847.0884199138161610441811166786344977,1298593.62810558362526272245209109176723,0.4198197917348336239975232052325500680016,1068543.60073895748645020330482277170686,2173978.21956397479385674485272434645017,0.3772989476693295297180236813787333345535,1607669.80121515940402236021752340177738,8068440.49636002572625640315315777652777,0.4899504910944977119714525561784733587273,7748147.31177432186753414785978244970596,10416231.78195425480773504155849676216367,0.4130802443970713267607879564165117667485,8433369.55756496247879862008334834183428,639995.7679122202989845589352416469053023,0.5322417992621905611431793734763306962758,667639.6981062234128466881237586029652238,14668482.06317845892231223851044525303797,0.413836147830177551472454611448258434079,11897882.29862198393219577957120809912939,7246388.22672145415258623080656633807058,0.4901951520492705400636387045012323336038,6962202.98206730359720161976263007772791,0,0,0,22554866.05781213337388302825225323801374,0.33086190264124064389503713866301685713,14626589.95950388003165123697207534970838,29669439.62961509324325625273780708312272,0.3121359743314048676991021392968921098703,18151362.91544713805589764677499950234436
1995,10621860.20965733518650598002169658506325,0.1830334405828145984723220790739246356938,3810545.01434402580813801922349916454318,24037623.92432171669483375516846308285899,0.2340777992575820150650286146105962591281,11028281.25086979405447552276486130166524,21166399.15184158990041597432424425943028,0.2481645520064999754536192906691069898592,10295389.92769075724676454944324380683594,18305128.41348243880860882932041737986394,0.2610573054659797730814353524036309326601,9366227.49967164262010607014691104138235,5732495.5108392778862249258480457029951,0.1975791050675521197895387065728094987245,2219937.81235735371221372809857189989099,34659484.13397905188133973519015966792238,0.1865404557670175331037838180147534753494,12672176.09532424402231581260086436252562,5616799.47189802892454536114313604351142,0.2651978303490551761677035375255234980381,2919543.54556802931520824061836832063416,56952.0402552700028661961586070671170513,0.7112094711700657530526854054489485069661,79389.4676467334756164889926525032982882,7132007.475721317665674940656501832976,0.3974842610723119590453329293584033303899,5556327.01404061394049353744272584470612,2180162.05686378366584640441879034897443,0.6537764775961151757478347146871267363847,2793663.79344520744960131254086002636668,5008797.45911280400269473239631855111861,0.3960593384949490424595482401923027420592,3888210.77629034150470974393579691472623,7188959.51597658766854113681510890009306,0.3942899349891829367321397463310868258217,5555687.38518078249553550394531926412963,28389.9073009133138217661642753746456113,1,55644.2183097900950906616819797343053981,1758451.42427130054025469423077558330448,0.506488605289834231208697882380745031593,1745645.79432422339492808293756834502091,2472612.36006908780459953848751806673382,0.4152305713731981759288401457907955559355,2012340.31638960192817538608581678028146,3370981.52195979971938968530188171422946,0.5156943145395131539009547684248100986406,3407256.1703731505000639597086249333465,13324466.71164765285060383445549137485663,0.3643632737845061390802075161316013246966,9515694.77247767942331563430728358296659,534289.193246948830696844818522922524294,0.5153379377757621992421299126970674586087,539665.4024065662710192440776151722630309,9876369.29598041837366854764882179459688,0.3856386309193544248569158902574269698409,7465070.68616144024996873734766677566135,12597701.34683530551370078180919913735539,0.3807158078825201685511163111136653800571,9400442.32961730687138348851664118545423,43933.5068017231711199141514914906459363,0.9999999999999999999999999999999999999977,86109.673331377415395031736923321666035,23052293.34286439588918608842803534512256,0.3061091564464444520398075364651332686589,13830775.41590680634289705793725177006436,35858052.33073901248227258638628028872704,0.2818453739254508123090747129906414170968,19808595.28809521919220214370839791301981
