"SURVEY_YEAR","BIOMASS_MALE_LE30","CV_BIOMASS_MALE_LE30","CI_BIOMASS_MALE_LE30","BIOMASS_MALE_LE40","CV_BIOMASS_MALE_LE40","CI_BIOMASS_MALE_LE40","BIOMASS_MALE_LE50","CV_BIOMASS_MALE_LE50","CI_BIOMASS_MALE_LE50","BIOMASS_MALE_LE60","CV_BIOMASS_MALE_LE60","CI_BIOMASS_MALE_LE60","BIOMASS_MALE_30TO40","CV_BIOMASS_MALE_30TO40","CI_BIOMASS_MALE_30TO40","BIOMASS_MALE_40TO50","CV_BIOMASS_MALE_40TO50","CI_BIOMASS_MALE_40TO50","BIOMASS_MALE_50TO60","CV_BIOMASS_MALE_50TO60","CI_BIOMASS_MALE_50TO60","BIOMASS_MALE_30TO50","CV_BIOMASS_MALE_30TO50","CI_BIOMASS_MALE_30TO50","BIOMASS_MALE_30TO60","CV_BIOMASS_MALE_30TO60","CI_BIOMASS_MALE_30TO60","BIOMASS_MALE_LE103","CV_BIOMASS_MALE_LE103","CI_BIOMASS_MALE_LE103","BIOMASS_FEMALE_LE30","CV_BIOMASS_FEMALE_LE30","CI_BIOMASS_FEMALE_LE30","BIOMASS_FEMALE_LE40","CV_BIOMASS_FEMALE_LE40","CI_BIOMASS_FEMALE_LE40","BIOMASS_FEMALE_LE50","CV_BIOMASS_FEMALE_LE50","CI_BIOMASS_FEMALE_LE50","BIOMASS_FEMALE_LE60","CV_BIOMASS_FEMALE_LE60","CI_BIOMASS_FEMALE_LE60","BIOMASS_FEMALE_30TO40","CV_BIOMASS_FEMALE_30TO40","CI_BIOMASS_FEMALE_30TO40","BIOMASS_FEMALE_40TO50","CV_BIOMASS_FEMALE_40TO50","CI_BIOMASS_FEMALE_40TO50","BIOMASS_FEMALE_50TO60","CV_BIOMASS_FEMALE_50TO60","CI_BIOMASS_FEMALE_50TO60","BIOMASS_FEMALE_30TO50","CV_BIOMASS_FEMALE_30TO50","CI_BIOMASS_FEMALE_30TO50","BIOMASS_FEMALE_30TO60","CV_BIOMASS_FEMALE_30TO60","CI_BIOMASS_FEMALE_30TO60","BIOMASS_FEMALE_IMMATURE","CV_BIOMASS_FEMALE_IMMATURE","CI_BIOMASS_FEMALE_IMMATURE"
1985,13.2227679847032594560886927670888699024,0.2450802459788808601654013663387388544172,6.35165289121698133372405619872561690595,76.23616726073264322740726761335678269838,0.2123995253257464416666280808239896264413,31.73735044811429657856338343067383911895,226.2726132186424102012832311613427371,0.196438762843661313727042142855652814624,87.11947592390190499788889293754163906593,555.193774566667209067186841700031234446,0.2211245483109867596126609916012951047709,240.623266347207146946785921467904986975,63.01339927602938377131857484626791279604,0.2184313151604373103126343578604458322736,26.9776353661219792758496207993755356961,150.036445957909766973875963547985954402,0.2416230906964303974422331354918600507336,71.0544487873378946723223799809339232881,328.921161348024798865903610538688497346,0.282374552380748315353740433127312939137,182.042772780240617594927612857783242039,213.049845233939150745194538394253867198,0.2019580378010273906412504798216351503091,84.33317224662747980177377360011981789836,541.971006581963949611098148932942364544,0.2245369588341186446071349277024180188332,238.517342324593357302193122258338495565,3812.923060791164593337918298221941413856,0.1468515533128864916837786545643727400818,1097.470001313827775572362286328041810074,14.18674259209944226688798453712937845729,0.2386846702632520287741946507290204147784,6.63686963630158195729838476555150800244,89.75926633864662695594413755987177447795,0.2757340982272421319562375081313533817867,48.50939310839413144932063182454150814123,222.189993282251186912466106383858037299,0.2001827341766253333617569569799762483938,87.17805670937703349185301161190720793504,481.396970664830000576739379273950314937,0.2100390870802145978705360959572724245012,198.179873273578611868669968848172188556,75.57252374654718468905615302274239602083,0.2968512276810231240764273319618823363846,43.97024104810697780892875410177799614743,132.430726943604559956521968823986262821,0.2383988175566662008018324240027480129537,61.87980427458912239526078361517166837236,259.206977382578813664273272890092277639,0.2647099995488698171249684424110291547685,134.484770577372439445726344981162261054,208.003250690151744645578121846728658841,0.2058295648029740479812965203763309287435,83.91390839162937599258934044130476160656,467.21022807273055830985139473682093648,0.213596771950048788788867584053361884508,195.597409215227370928628255204719320114,999.426718190213095252330622520827626237,0.1775280677444885737544131726996868474732,347.755536499747120586808659569646196731
1986,47.28282898879612086905691744831345336759,0.3674185818466109533675537305989040960334,34.05027634660822125002081684102787642576,204.676139923895772598930937058231738377,0.2494775296294531318301657934606294904549,100.081711614119373267563943238710735927,623.470317364615913353457536482512981319,0.1953771920644782203667712262890859255072,238.751284686805597496393056405101279847,1189.467787905261029953199149168597355451,0.1880092490622629948804304068950457916284,438.316653352125702911329266475911003411,157.393310935099651729874019609918285009,0.2368847431003948314762741381849150367648,73.07678509210002538823600086255644845065,418.794177440720140754526599424281242942,0.2367627558124572886458660595436287345056,194.343532595389217961857707421923600883,565.997470540645116599741612686084374134,0.2244558349017492919340435176457381639527,249.00121221285834772818092812557665992,576.187488375819792484400619034199527952,0.2017069541663478151379908800900599210103,227.793205685727312896365175372493760828,1142.184958916464909084142231720283902077,0.1929960254676734690866204096091671265647,432.056828542877847697286071171313342834,9508.945695024979668394681776597398573141,0.2424837946165156138047724546631546726722,4519.299860466793473676765439440392780646,40.0331372856786225398832985335082806343,0.3359424972464844295218078255757052262739,26.35971094022995865073927026560479207361,159.266164130348763744119827039139019175,0.2901669355663437531445746981848791612826,90.57899857881489126241618701917606356582,505.384350244259954276463598335369575243,0.1907294469205337584927327745831098846691,188.927688104586801498867339442241160361,942.973941951254654119669640959178429995,0.1944698563479465158406189061567371357497,359.424813780990004503373482791855894084,119.233026844670141204236528505630738541,0.289636893301775387209018429621280601522,67.68719560954459445874313597227798660049,346.118186113911190532343771296230556067,0.2236010081867813721797671959589428377794,151.689055719027126537911380208223578643,437.58959170699469984320604262380885474,0.3340809055613712340132870416976760691632,286.533041040938846753825462708095380261,465.351212958581331736580299801861294608,0.1945095883462345383049362253963719663259,177.409934823229373407102842210225208121,902.940804665576031579786342425670149353,0.1999137150537544994994053455188639855508,353.800091439270665516103115632034973309,2708.263782380560264399941615139450287696,0.1694436634617288783535353574926691647547,899.440348338269955843857582527525959173
1987,35.99136798862357709105517732508495460849,0.221329113972003988330426196502655493661,15.61323767162231113216659769126998544471,287.258990952487537308287088102958071857,0.1628946957809899358529953070128451035442,91.71421324545681168469533655001594909332,1012.708077330630972731159458209016690496,0.1346968803888603262418898647131811802249,267.360892771631959041803357030680413826,2087.621524416967240134600280987643783871,0.164190423950860188151392113602715668345,671.824227760207235060477941103049841016,251.267622963863960217231910777873117249,0.1614054259513425944832761268567446172205,79.48967711603707638302138695105915758206,725.449086378143435422872370106058618639,0.1471899560929407851568401943344685739719,209.286485576459361029721779576566057505,1074.913447086336267403440822778627093367,0.2620466742382465540955122317173292272062,552.087888049769915498273459498746932174,976.716709342007395640104280883931735887,0.1361269664884915881696453800883398192675,260.596666212244470526458012603384123807,2051.630156428343663043545103662558829256,0.1662909220912142823701145534317489340354,668.688242185118475453016717637410620408,23897.5768690203418407242034341877264802,0.1887596059949479330779090310814826224061,8841.358500299311901475730466734232074984,38.05734836620972944353522600671691799629,0.2340571383214049280716870633332262428473,17.45888433936385521127596722252926702887,316.747075351899303678171430722821000153,0.1768458001960851627937794579164679129864,109.790164400737578797950150966713064614,1044.103298486337513402702764551403014338,0.140437991790505066634281609984869336866,287.398270104076516591524150717348420116,1901.382559360672994969672576268927738633,0.1648663489996438133737473517655465265091,614.409041202249660296041520010260130157,278.689726985689574234636204716104082158,0.1759747753475043627603016438235224353517,96.12302971200953217838918302034831318686,727.356223134438209724531333828582014186,0.1613591747614137055159999864201519407313,230.036575848201209621724340159863457345,857.279260874335481566969811717524724294,0.2926406006670384646482868818930080818622,491.714446969654191675944566084729789168,1006.04595012012778395916753854468609634,0.1413374102877010182574071834364347754842,278.696181272000648469574262601656563807,1863.325210994463265526137350262210820644,0.1667828086755361609328692121142914611617,609.110399844561526344576923563474247842,15006.7547613960463838846513913251633436,0.2911015919241227058191874979179510295214,8562.240793288302706284820906827497228788
1988,62.43428351626211008868929218501865526649,0.2187408262571562156828525167859237587863,26.76757645571661604358158000842364852156,402.244040943773751606010657928842092288,0.2338002617028308149757097171068589047772,184.327733600474653269496640347089051284,1669.826402048550464335274939548437624484,0.3915848359669933749270247438912662323061,1281.602247569491272705158250206893266515,3575.756275985044483299027257271492562624,0.2642307562094224465952792030158127721268,1851.856578255268489471449784323342333487,339.80975742751164151732136574382343702,0.2511435876550093851043944991257967266458,167.268441537026542943972681990296977482,1267.582361104776712729264281619595532191,0.4519714467963155207702457255620321311548,1122.905626016750568868932238726896669234,1905.929873936494018963752317723054938151,0.2161555897962630704932025839978032930692,807.475696181677966185785314288354339872,1607.392118532288354246585647363418969218,0.4031894923342706375625232220177891246579,1270.243880016156586225081279930860706559,3513.321992468782373210337965086473907366,0.2673155948615595290082017029263539741344,1840.764886379704570168543700342144112358,35289.1791163035836807376729560109302063,0.1668366176880344287121638007396129777518,11539.5534781125668929845644733346408027,58.55589748522936151966838527355107788812,0.2497036311959768624063666170633344794598,28.65837565080223734748127552717049390156,385.915958469173611054677737614631117559,0.1929419423963377823741569363033594316428,145.940374272422086476442947580580029537,1448.276746446161186608498615581392427417,0.2709713661742671426158793487925540796734,769.185396022560425322894139478604409802,2964.529722804791612019143704549296146129,0.2444576794359806510402928243535258583373,1420.416031045466639214016474164784744944,327.36006098394424953500935234108003967,0.2072208817174060284299994737703404846452,132.958247333267201502819802323495742162,1062.360787976987575553820877966761309846,0.3209975971614206927242149305531101601357,668.389910107887974045044385416157755002,1516.252976358630425410645088967903718729,0.229128360360378982173803428674548076197,680.9364543946110324947907348030029274,1389.720848960931825088830230307841349523,0.2802387944581963356621350915489331082861,763.329242878616069197915049669685512267,2905.973825319562250499475319275745068236,0.2484801827500413622945719874392150582726,1415.270738077193541683004827673866284579,10187.3163828533105389999962082788113858,0.1731757961183635681730374914188923958291,3457.825384824129045176998912524329424595
1989,61.96030652199744117014544677370161834163,0.4149361833059692324480072182631760050543,50.3907632852229195592245952556132749413,506.124033218944928658015246426251183167,0.2897497451584287593446091469854215699937,287.432646901741032813937791040260105077,2841.588410238543615238628543297793876462,0.2661340506174617257312854016275509884602,1482.237130256657637576857355149102808856,6431.571061547487036658571307998963926896,0.2854179520257559631762039125646122201319,3597.944247762201976024948494439726351446,444.163726696947487487869799652549564826,0.2863414951350421691675384416507257413888,249.277710950826129700029294559982137358,2335.464377019598686580613296871542693299,0.2814965479495384809971002038461697737158,1288.55331358066749800936484521101025912,3589.982651308943421419942764701170050428,0.3451424647073712575786248372946539437146,2428.548702637765316876752208591658627792,2779.628103716546174068483096524092258112,0.2664332933612099234429461151372592810039,1451.547521185445412962387281247103625399,6369.610755025489595488425861225262308555,0.2866545052062346764320148763449435360797,3578.720133902759487058379588501087816975,32112.6303084465329132964737105871633788,0.1520017795056505997833531473431812472369,9567.106824922286510368774177930076180345,77.38356858909087936393715451136859756719,0.408564498927229859875209793703876746804,61.96771069457356417189545129851752868577,592.584645254300647416942813141165523287,0.3143195374037981730038243931558656107478,365.071425875094222763051430548007119225,3228.326755034680108971107833793700800004,0.2836464651333950138582307306604191116126,1794.778805827855288782746736218435920588,5741.832174441591543531485614060910528739,0.2660686278609959210670787545586289818765,2994.333959801113957243191309697561836488,515.201076665209768053005658629796925721,0.3119834791104140340770791995186177187981,315.039079705308850237343447574325672841,2635.742109780379461554165020652535276703,0.2887511180510067285811301377112844232512,1491.704022942679617327195542963379505276,2513.505419406911434560377780267209728739,0.2814033671541509107268019897663335410014,1386.32542122736989373785980959096629894,3150.943186445589229607170679282332202425,0.2826509598852316852611708773388172266185,1745.609547737645634569222565664502077603,5664.44860585250066416754845954954193116,0.2657068488414796976755614768828388575813,2949.96226739173837730095224123177630291,11830.9083871754863727264505927206164539,0.1897502116495555890034831679485099825015,4400.038046127179762295761935353422232044
1990,11.43222041906682203326144802149509445518,0.3274852600787315625692067830491259672324,7.33801200734234814640355061070426362673,254.56641446049543411556533150526828383,0.243722262919112472061922775010610193928,121.605265087212581750405290587386111869,1253.809155279655488884101677479193877897,0.2256449464652823621625250259737568832899,554.514771452687175788454931822422879028,3281.014922379348743892926674551294707863,0.2366482498833949930487265277263594849122,1521.835020875856859159339331817059148847,243.134194041428612082303883483773189375,0.2434011065527391603923019188527202621277,115.991098466164563584872150928230348991,999.242740819160054768536345973925594071,0.2261638139823480652363517022376853876459,442.945396741358862994267774609830342698,2027.205767099693255008824997072100829954,0.3285151882043590733782374442268304614524,1305.297052851126959585214114998957011934,1242.376934860588666850840229457698783444,0.2253137405058198878955697157659888643493,548.652204850725363168202573262171068286,3269.582701960281921859665226529799613409,0.2370893061799286808216817111051018265338,1519.35886483909317432554871122045571915,33143.9387350899904187872931172187980556,0.1188110014065455597369834136932551359545,7718.214521279543954896668420001882153743,4.33958044581402381193264107776609251433,0.3063547265283164796378133874185059342016,2.60572392222097055315532897655117791353,196.191875508035554558497601555740544769,0.1930233931502756604533519592576853916786,74.22445817739187093921655996475021995492,1442.613820011751207070599929222543089651,0.2417697145698232025668014491945456405869,683.609449737497850199320670817352424082,2904.007278871082155048668498224713571609,0.2205230677781709129450930971865647724462,1255.185164214107086483670652874827840297,191.852295062221530746564960477974452254,0.1931008575273734018887255852387467466904,72.61181168241490109954824984982797921588,1246.421944503715652512102327666802544882,0.2535880132438024280573416612332411543151,619.512222557541470987342986501321439169,1461.393458859330947978068569002170481974,0.326326340011068766657812655892896497754,934.706710341536457935811132494091805531,1438.274239565937183258667288144776997143,0.2418656677760225912107761606361352617665,681.823552419426319554506974957574888228,2899.667698425268131236735857146947479095,0.2206508268763906277769036461798951549995,1254.035587635619977712536763386552110214,9859.450961492830416327852809391906546127,0.1865744170312073637553009594682072761764,3605.461778161071444090626142217563561402
1991,39.75632042451506098426086298639901873382,0.4525602035501214622314259270937978135449,35.26457178889587910892081830929063073211,177.110135496727817961083361084599734102,0.3110760725697485346235268317335873589462,107.985661710731473316171644387952960592,1278.055330342599028105626490388991800671,0.3640281742149766532345314524535745116716,911.886370962656945314899837663760297147,2755.190188939164337649618200196378072398,0.287198481357797884493849433407206274735,1550.92141870585515151944820057260310351,137.353815072212756976822498098200715368,0.2868723132709109152275545378946198518827,77.22989306604714341158448519174788447474,1100.945194845871210144543129304392066588,0.4061210069073754546366622400218540041722,876.349263318058079926774274839350152554,1477.13485859656530954399170980738627169,0.2699074288344084450807269545850526453745,781.431756581933808423518704494969634149,1238.299009918083967121365627402592781947,0.3733322205857553789042342197924746738664,906.101961478846798232538330763385195791,2715.433868514649276665357337209979053653,0.2903678403619991203756211446538947797931,1545.410349370997685700176458596721204395,33544.3120267263227611658247827054259177,0.1200479405415320071537484820139348878862,7892.774128354435678888487064020809226073,30.90880362904237698980971792079012093066,0.4206235670977909097670763183549117889664,25.48190362485898088340456266832374661467,178.349969905891690362595204993536762449,0.313096028295056755063629863171677786698,109.447707759192067456251245146839600409,1161.268828214507190465912447678169799699,0.3978516647324632850082011737450845086233,905.544963553834886102563159137715401242,2309.88683596847429675011581955087125457,0.3169408315009959790296050835077650273962,1434.911010751503782485579990875239838323,147.441166276849313372785487072746641518,0.3037302329330585780423251959965820796586,87.77338596329095573663434320706215836193,982.918858308615500103317242684633037248,0.440560539912332172765684299977378585256,848.749115296655270615780448667481308272,1148.618007753967106284203371872701454893,0.2768680009873550088733232944689243326101,623.310520541641451720516994635763024742,1130.36002458546481347610272975737967877,0.406533870290771984735229399697940962611,900.678085808734321003279137924338698314,2278.978032339431919760306101630081133649,0.3204266264603170010481482119637690955506,1431.280675652202964608925505340973094812,7022.854648078113060344912398898365840703,0.1709193817595389778557405538722762220628,2352.670270287766899307595035550023488792
1992,29.44040330011347051601265268338976305624,0.3544882596214379638770850402965750567258,20.45510356368450737849529846681622645529,144.575099040501650935897653942008597625,0.2551815123488927662765678697414544927731,72.31006914544648685600522628043304976731,536.489020365626817471939399859167392994,0.2008665748635458020602187267655853049919,211.214915466575354049446153386270548594,1175.717285481554883534226733399560143984,0.2145528252309305151557577863429973267537,494.41679193489984477445392994311154948,115.134695740388180419885001258618834569,0.2480877734213729383646312709114086318413,55.98448020716906437996381078609329480179,391.913921325125166536041745917158795367,0.2245603671558413038267732119026016215945,172.496334769860996002663531517533288411,639.228265115928066062287333540392750986,0.2993629552087160412613504755291845015453,375.068074496167879307150183622475233737,507.048617065513346955926747175777629935,0.2027762634329761822692547364884948121431,201.52215093690948234398195196364201464,1146.276882181441413018214080716170380926,0.21734650319511593458305577602034413492,488.312973189650928042274692718024594275,18323.5043751475805941985983025732587579,0.15800047131280564643199511297149441854,5674.439761656125156348281348653474903348,33.64769524802263642820361854607211008801,0.3416923687116418826283623191806307025939,22.5344349543292498562818045495635256718,183.831951870913634463408691089428718872,0.2836094135264678964103501214069531284517,102.187485232769949731170973228229626663,550.667425609254085187201853875535820298,0.2160433755436395150815266394561321542221,233.177376883876541810544735521963688305,920.104751048943493985428539840238311004,0.201743444263680793272602433869057440187,363.825199057581230429439295147911001619,150.184256622890998035205072543356608785,0.2796714563523700163132237826695550563976,82.32440955100711471975300240318710332712,366.835473738340450723793162786107101432,0.2193201160667339114353608729497241899602,157.690621408268768739433816391445549063,369.437325439689408798226685964702490708,0.2343222126472707679951248934350629233385,169.672048201775037402931371684121970558,517.01973036123144875899823532946371022,0.2145457370594242156047109814266830328294,217.411783084245731887686636615150459383,886.457055800920857557224921294166200933,0.2021754554935144029678913427900289779702,351.270923702702141353941136857773739042,1989.285066067078980253221378115623577467,0.1684220745003867614020634830384355922668,656.677454495326498314062338254966825097
1993,14.85854903439294745429058649649789584102,0.2335898993268990903131426171181174972125,6.80278166725177887835759381068957164721,73.50619910256936875858785636423679733851,0.1869339858040030868654466163922929068253,26.93198128791001657345088153101864311852,299.478491889674774270321603570075804407,0.239682856775492756095335205672735943145,140.688526538709636235126185277471840675,702.032273408833177978794587112573353315,0.2175433019554605540674981179990675137257,299.335940919846224559781250615155822301,58.64765006817642130429726986773890149755,0.1988073343725665384000322811698473968061,22.85278263544768008343549695429835390028,225.972292787105405511733747205839007068,0.286541229162477792079247127838130031669,126.910741922485775003978873581512384871,402.553781519158403708472983542497548908,0.2349590765968356695241300660511959247048,185.38398298115934946905273303543545793,284.619942855281826816031017073577908566,0.2482185547431192809389221655570913405956,138.469983698550217036885671387399232682,687.173724374440230524504000616075457476,0.2208079771722815272503301030341074814617,297.397542488323630000868445260265030891,10882.0948753841923300960605116314488027,0.117772455748755063913667212500362794382,2511.957632843280523967311009108070713621,16.1432313438092521290697824148457541425,0.2395547891470318356794544892428121336764,7.57968922620724234507876771200646470828,79.24750012814180804808057676151136489302,0.174829606572208540710313159130898746283,27.15542616769879330421835329945919339825,292.32859732314416799129385390649534813,0.2694271156507122019743187192381625320404,154.372051566026752703346376119132476607,607.067333796503928372558426653105877948,0.2200564342376735886850170200403208920564,261.834582722163207565373001106898284778,63.1042687843325559190107943466656107506,0.1791457161330051797688080159857935753807,22.15752446794104385507869455183673637961,213.081097195002359943213277144983983237,0.3344142309157837304411624699383457471857,139.664408432669829203682279231648241669,314.73873647335976038126457274661052982,0.2306627283730665893847770558550147964962,142.293051532088066491984161357118961687,276.185365979334915862224071491649593987,0.2816648122742659287289944651541299749959,152.471730552478849691575420004622388372,590.924102452694676243488644238260123807,0.2245358848746048148199701703999724168171,260.059985826376967721014394945652813555,1065.854520948148592392101490764654205793,0.1854719165421428444032387348750699305394,387.464718280506889269471668730839789409
1994,12.49586867240162828814358840761901417368,0.2571233824452269431196399181469163316719,6.2974408384929381112487121745894213085,83.02893061674702233757615483265162342688,0.1980524064500299351800577275281612650679,32.23039584669385922440107424109381807241,370.66931437467091120775495067087591458,0.245990420735327202732940637728116364546,178.714957169533107180170500409791293681,682.060791146856171048396867354951914073,0.2403868748576792356037016623089292752192,321.358585611628055429169063711305700645,70.53306194434539404943256642503260925308,0.2072312308782592916378347390273523861284,28.64864035890484096501431603722187527652,287.640383757923888870178795838224291152,0.2777821847835151230245879031821772180178,156.60669349519983901319950178469280869,311.391476772185259840641916684075999493,0.2483527830931865959425528588773414185125,151.576482180224372877894995770675299576,358.173445702269282919611362263256900406,0.2524427699273706594203159740207881640289,177.219861625122641707597348174336723569,669.564922474454542760253278947332899899,0.2438630239767740413522826960305586110212,320.032968417053730279529937902211456992,6243.657157341957543678082657886266119303,0.1080098559795161040116244195629728852454,1321.777960285960316375319467200051097184,9.05697378430762871882916034246406908893,0.3471676971280911740186264540204422163005,6.16280591402924230959233810096953634733,96.41034511446271325451024761881909499604,0.2334654284044659046131720003761306938361,44.11662574855006982995776263046893927919,477.201284866838591682307236078517466594,0.4821853581426603133667602495931395019248,450.994966001322297653478993854699739754,827.513332658437600147722287747377719108,0.3990117239527137428619736387334875336861,647.167542057481416226341261966899713697,87.35337133015508453568108727635502590693,0.2360231567911201543137006074737293623921,40.41014017707266191106135057069637587686,380.790939752375878427796988459698371598,0.5663582704269414894142686716662418405818,422.701632143514352464094222708790159437,350.31204779159900846541505166886025252,0.34745899257210649607752441205433793639,238.569379574619606860957663921603462373,468.144311082530962963478075736053397509,0.4910806488966702529367975169613513804215,450.597359644840170618870759719383730775,818.456358874129971428893127404913650023,0.4031770974631906230143794452702980465828,646.76640397547991327443040853616507517,1201.889537746046143357932088617689939794,0.3246569703288515724109516174463047795043,764.795559349367460080268599108918015797
1995,26.89163372583404781718443154791499052291,0.4407529874947575101850661163329527979125,23.23103309042122144190545806190486083448,82.9296388272457758086276499135999809215,0.2714581326377109672441136305887638991507,44.12337279687334042343236212106109528158,194.26708637119784878769325970964096776,0.2373433348917753247374009228714227809211,90.37167635253535995715079610352279478929,426.220858137184190464005190446955810576,0.2091639982847466184220742005386547074125,174.734115327045282558910709632743528436,56.03800510141172799144321836568499039865,0.2265169392300977788552035527406050107573,24.87937249641948382892213106972904350885,111.337447543952072979065609796040986838,0.242602853342956997436680945267575916968,52.9411336178457621233696611570551689204,231.953771765986341676311930737314842816,0.2640867764455661837621965583563959564723,120.06161078533703600356545783934450473,167.375452645363800970508828161725977237,0.220392098290693834585908469484319082535,72.30092533329812481978852266006108235045,399.329224411350142646820758899040820052,0.2090543706036799321709493111682617358426,163.623778559022109492847276626990470095,4491.29017096840091506866739920043916728,0.1099603092225347203628268176942301645323,967.972765775319744398334373181764454337,23.42905304195936896677039971815592557079,0.4242732435041218333138797197870367171001,19.48302783963073888744841167418884540055,92.0126511926156446209351167131918302154,0.2706837060336530306297228130471221016999,48.8163978365260930934223252510368785415,223.704842002029789357948585691416566406,0.2374382419406695888350809556225490419648,104.107525421211338187987166144623869622,391.458877430669419632950239473835718962,0.2125300853000570665314083128264252791858,163.065705679137321350392083756438345518,68.58359815065627565416471699503590464456,0.24439814259074669728574978672749637315,32.8529398404127053341422486036278786495,131.692190809414144737013468978224736191,0.251201362113221070832249188345200255887,64.83926511355813102963175255804217669587,167.754035428639630275001653782419152556,0.2753660854366769507493120711216989642576,90.53979322229262056182839383275433089661,200.275788960070420391178185973260640836,0.2262750307751785783493198780500867147022,88.82212420850768489836522411407278442937,368.029824388710050666179839755679793392,0.2115347937586705928141394131093158762626,152.58818147824685280803403830686905114,1057.788397309368226328666607674317777951,0.154832131947235668654251012504398224072,321.008080100739735189763175399079246592
1996,15.82055185730250920066690645002956892369,0.3234752932702319256846027636700220787366,10.03041299740616943234128253440516398977,106.672219865973985450027711640630565641,0.2780087474330700069233289800067730615332,58.12538805245517026586761412348547461753,259.836827794227301061087585675607252399,0.2755805440016891242999329510517804199054,140.347709736204497716385593398525122236,537.727419030332443959905084802382787598,0.238324569580972907688255404293711132813,251.18116515689122202997982405175361088,90.85166800867147624936080519060099671758,0.2949785533015606153806966226961335435262,52.52661544469391332175735130081159655725,153.164607928253315611059874034976686757,0.2822225137145557026639975209878239526994,84.72394129676739620857779629141704218174,277.890591236105142898817499126775535199,0.2325866911313759978641862937417267755824,126.681960099808999325835046148518082857,244.016275936924791860420679225577683475,0.2835579457681057959652877885325976957224,135.617797719769012534760644893603191896,521.906867173029934759238178352353218675,0.2415469037255812186877543195839302615096,247.087376085576590520909983034329656293,5561.909040616518046699779167801247922823,0.1330920769475764891198806626892069863705,1450.882210977943698546994433139176330035,24.39175061851170177242766679792159908888,0.3225901677879163508808606178166419398523,15.42233629234673651810448999846526320172,109.375524043985267262527590864743112242,0.2473595149827885728398117770475061982088,53.0279500938767100035469196253959680071,287.06587294815639137529425282612538909,0.222218250047512919388683785443803751748,125.030900832405943728787321056488668567,469.109381103437397402585192165828715829,0.195024078780214467175709720929778516304,179.315744797834676692452097230683923679,84.98377342547356549009992406682151315292,0.2712689309713379421614762621974654736025,45.1847764393956804020019160047141171893,177.690348904171124112766661961382276848,0.2242854662514128471530204571510983571945,78.11259099460256303217443814316475393118,182.043508155281006027290939339703326739,0.205645424701949247210639696780791435695,73.37537251569802671231201275354682871406,262.674122329644689602866586028203790001,0.2320301838834037164941174694984893705521,119.458716814895913510885003341065542982,444.71763048492569563015752536790711674,0.1997616756414686542477742833137344482968,174.121576543825588747807598706542243223,1438.314659911074932529040584340372777669,0.2071164203692967676440714744680205557922,583.881224101910053749300777169842941284
1997,40.32339525804613060728980752467965386656,0.3009046179327321087550040632843972850223,23.78165185399090867623813451532980292332,203.437904346408507614176847992105158769,0.2583154537067637777076581112512193417336,103.000262942295619769525559445046392065,452.003274057500287838213992381970635157,0.3177599631882256882247566374955720228844,281.511945701918806203541954617829780256,680.007471518057011249117300451102547174,0.348325529183540762745461902124306918095,464.25336623596591372146796135702290771,163.114509088362377006887040467425504902,0.2561387013520961513196599235293581708455,81.88867951797253570291981995869823596427,248.565369711091780224037144389865476388,0.4003158388489951908639634158498040349516,195.02912279002440169486101810629525654,228.004197460556723410903308069131912018,0.4282790109478725476118949289518134881391,191.392847873526507446241517791810449965,411.67987879945415723092418485729098129,0.3286600426207705668605766131418451757632,265.193343964190838655240728339765317538,639.684076260010880641827492926422893305,0.358485606747526970998136469476911753276,449.462367041410575510297495203099523011,4395.691312471065712798558916985082078454,0.1459198760350112759352846914023487917643,1257.180713551749690778684046725269930852,55.73976993537966495895498414983859670751,0.3026647068765413558681963899881314551963,33.06610381256077606391448135459199336314,259.513527482604913595641442268251297943,0.2640881617949970600516341553923405786343,134.327522850280501726139962102758781698,654.902553307790491092052293987646631054,0.3259500626655909659689314324992552931744,418.392435449438483903188882998862521494,870.424152451779140694908806079152023485,0.3295279899006140573563142088492327606018,562.18507778402563744110356030121884925,203.773757547225248636686458118412701235,0.2633642462319465513755279442150737569632,105.186775234221758353619614026553024519,395.389025825185577496410851719395333112,0.3802612358330007335186422472870855075518,294.688194406378968267525760034191509938,215.521599143988649602856512091505392432,0.3777305878445856772333228572094596428832,159.561836662213412378227045329862340922,599.162783372410826133097309837808034346,0.3340829434368067133020354868977255473512,392.333329883015807877321071270118393133,814.684382516399475735953821929313426778,0.3359663417852022353912296382007535889074,536.464802138999361189153226581144965568,1409.002692499551410127079009734669177495,0.2658717085945729985039784799414824481571,734.243348407650577710907551320025162934
