"SURVEY_YEAR","NUM_MALE_LE112","CV_NUM_MALE_LE112","CI_NUM_MALE_LE112","NUM_MALE_GE113","CV_NUM_MALE_GE113","CI_NUM_MALE_GE113","NUM_MALE_GE120","CV_NUM_MALE_GE120","CI_NUM_MALE_GE120","NUM_MALE_GE125","CV_NUM_MALE_GE125","CI_NUM_MALE_GE125","NUM_MALE_113TO124","CV_NUM_MALE_113TO124","CI_NUM_MALE_113TO124","NUM_MALE_TOTAL","CV_NUM_MALE_TOTAL","CI_NUM_MALE_TOTAL","NUM_FEMALE_IMMATURE","CV_NUM_FEMALE_IMMATURE","CI_NUM_FEMALE_IMMATURE","NUM_FEMALE_BARREN","CV_NUM_FEMALE_BARREN","CI_NUM_FEMALE_BARREN","NUM_FEMALE_OLDNOEGG","CV_NUM_FEMALE_OLDNOEGG","CI_NUM_FEMALE_OLDNOEGG","NUM_FEMALE_NOEGG","CV_NUM_FEMALE_NOEGG","CI_NUM_FEMALE_NOEGG","NUM_FEMALE_HATCHED","CV_NUM_FEMALE_HATCHED","CI_NUM_FEMALE_HATCHED","NUM_FEMALE_NE_TOT","CV_NUM_FEMALE_NE_TOT","CI_NUM_FEMALE_NE_TOT","NUM_FEMALE_TRACE","CV_NUM_FEMALE_TRACE","CI_NUM_FEMALE_TRACE","NUM_FEMALE_QUARTER","CV_NUM_FEMALE_QUARTER","CI_NUM_FEMALE_QUARTER","NUM_FEMALE_HALF","CV_NUM_FEMALE_HALF","CI_NUM_FEMALE_HALF","NUM_FEMALE_THREE_QRT","CV_NUM_FEMALE_THREE_QRT","CI_NUM_FEMALE_THREE_QRT","NUM_FEMALE_FULL","CV_NUM_FEMALE_FULL","CI_NUM_FEMALE_FULL","NUM_FEMALE_SC2","CV_NUM_FEMALE_SC2","CI_NUM_FEMALE_SC2","NUM_FEMALE_SC3","CV_NUM_FEMALE_SC3","CI_NUM_FEMALE_SC3","NUM_FEMALE_SC4","CV_NUM_FEMALE_SC4","CI_NUM_FEMALE_SC4","NUM_FEMALE_SC5","CV_NUM_FEMALE_SC5","CI_NUM_FEMALE_SC5","NUM_FEMALE_OVIGEROUS","CV_NUM_FEMALE_OVIGEROUS","CI_NUM_FEMALE_OVIGEROUS","NUM_FEMALE_TOTAL","CV_NUM_FEMALE_TOTAL","CI_NUM_FEMALE_TOTAL"
1985,44243635.22486648504627101279723947079213,0.1265574144304573467758611026495054279864,10974745.75496428099974793995422956445172,13231315.12867933319775493117601147158783,0.1578458726648253114229200986973387823461,4093476.62665980172555692643807386771688,10429625.5993267593327453835387532604374,0.1746551334070634966762518798840151720443,3570311.79485483386532324262951354396427,7861194.74421860439488679964441505833844,0.1933841675014092275902166697270277769965,2979651.97830725018442758251282889115472,5370120.38446072880286813153159641324944,0.1385283940454527119405769512472524158088,1458071.73927258395002187827361046579012,57474950.35354581824402594397325094238006,0.1102558870602509427459647246368064766522,12420425.20454919234828045333400099595015,26419816.19571894855241509002791113908277,0.1684997792936589804152323080087195650845,8725397.06799705253341448205568840732276,373962.2629499076838660675643638040270981,0.4338295152353312252432669267191824420285,317982.2998136571979494264731780164713077,2216869.18277282844652108748455122090381,0.2637279627895801356751313494933083508284,1145914.77095361167355746287557277932754,1486576.25844604853389652675290011972937,0.337145469585688076490556929891536301795,982337.2034283073377052801367583131443725,1075105.36264467608275942784813338090075,0.3089807361287232677864938668157329472959,651086.2188771443961329418870954748015386,2590831.44572273613038715504891502493091,0.2441308520912469293950133961237716608719,1239703.70139941393291829078546491085617,384366.7445542431474798708410359103875997,0.41482025949235207621764355079925805049,312508.5009237946235258720030217996418467,482996.7723704083995536178355325590197385,0.4591928696740897326024601661216285043749,434705.8009382582205023782629945234482488,1260486.10407485855408226299228976642079,0.3254192584950352586621430806218440842307,803965.4485294191709224695030939947380383,1918448.53360342751598737151506370786443,0.2285764718006130451278429342992209944881,859483.9063985773431352299755639015877641,22460495.47394001088774909682701491763281,0.2718802451073959917757678138472984952652,11968867.42878920218681913417650970530283,6115460.65883920594763954687994251123896,0.3823094196735087720981826779487198924036,4582476.50241330126124939461596878503237,12768766.68682438700242364034235386018284,0.2682645599086178597644179842525576438934,6713798.84860085890698960214468336944898,7705146.04803593535823033927242414866396,0.5114538326874496601738791376508358917128,7724019.89626168908016787822570436127284,135720.1134467255596561969791575141391819,0.6092736579363002345298484587948015151298,162073.7523514236156970715712742362183767,26752957.18195016382476541260185096866062,0.2615419437630948154334285271126866455077,13714160.02864506286595402256443273740056,55763604.82339184850756765767867713267433,0.1578428106433720044113040270931417157863,17251692.86918371200359035005822898351589
1986,108608309.962211237796798256202392776075,0.1637717635757761246008668403534066909291,34862469.94453190441969575872179961169724,11942493.37592890397087334238207290872193,0.194101466678295303208880658285401334359,4543388.74092470801451034424958979822979,6987774.56457808114048955951868879498517,0.2379696310979600857394048132035072552766,3259241.14524357508492155878051630975365,4806136.38395640949734831960928413450713,0.2994219256663030587650546655304717402721,2820562.7177542568176627225627269815563,7136356.99197249447352502277278877421487,0.2105763838609920545911553610254275986341,2945386.56864892219745201780438271540242,120550803.338140141767671598584465684798,0.1563466960373854079199020339616767748908,36941530.82087881290010200967997316704875,61563706.3313781976209988182744424973092,0.1632918903853109483823153218509120670861,19703593.81251468924292816541634530244922,258013.9259432261347878164152544108016728,0.368080690479351508331167160149194072778,186141.0902683630445365253987405962104521,2807736.14660274902891826922112338970192,0.2892353757893461110966452743851224775235,1591709.3741807543314441864941674783551,1465803.39057248779977218083926115391182,0.2991685625253935246969788632010636012741,859503.694872741517743856025677304352767,1599946.68197348736393390479711664659178,0.3362038554481977768494190409588478211536,1054300.1562624344907535169928537931423,3065750.07254597516370608563637780050361,0.2673451817580709459087705026806732387593,1606442.48032446092001954186503100153472,430956.3214262676000862375691085580671979,0.3004320147969273073966228874299341047896,253767.2288337089453358220532670673601489,259177.7097570265495415040134823723729578,0.3990502949875644420974035978464986956458,202712.8854041758948612219878159663466683,1061551.8111952883101398785993458314984,0.2967796055142101728920077837158620073141,617491.9784084886465094483879680957796436,1668003.06685431753349134832709053372292,0.1911187954309652006317650953359878538224,624822.0043482116524626377937332905656113,10108858.32719745709518517921984854624805,0.201061617749361844041105907945070562257,3983706.68137623989736746007236131316926,6144894.33407887272771012906382665324515,0.3316449905124338017012859859619851081338,3994329.90932597210052855759352255652082,2782498.77872376997870527465441841814557,0.2621847861613747932181234706211727855585,1429876.54069619717405154107619709689879,3589647.18819420947062536301540900442638,0.2320478541685418902766907453602660245105,1632621.05739550847620311280870658841718,917953.028268427533243538780013477714238,0.3443366587791075032159477944649652270976,619526.3621934233530465540506984452533388,13875090.40058966339803608596153086142608,0.1875646474750649756763232938924760850885,5100853.82175566624989817348465598110372,78504546.80451383618274098987235115923865,0.1369103624466585284475048492368130695406,21066248.47516464947994316511435946164933
1987,233332914.633289799762679682620490661974,0.1636769874134034665054181555363506063309,74854807.92186881136111893652164187268012,25530392.58396765898812317961429710126838,0.1568573883852026289759133494018512790626,7849076.18213341953466712849494282916173,19903674.43757885810397664702457439572424,0.1745347188319387092010803100275732760282,6808809.15450313277091904529705148962489,15920620.93615983355281251047086619008411,0.1868867566999234326998969160316377445415,5831692.29435930769121040683281392683078,9609771.64780782543531066914343091118408,0.1440071363548690201604863755406460056047,2712396.36420903110118323149873038634795,258863307.217257458750802862234787763243,0.1508903992283890739732026989429597857864,76557576.03232249296894459878901191022304,198004663.028121359872214226527331270946,0.226644114144764909082738895805990739364,87958119.23914084947851747427641840655362,214744.5993425894284913899349035362918712,0.3981011104012763847267266213366427962545,167560.5243638856341121244118914119310611,1377938.78910559766431446804333413976536,0.2900905324812610981899193562308689638768,783464.9142341248523846825725244086144476,935977.063749765502805985183087346802397,0.3347644704758112769260441408119479834196,614130.4576024420099728931946274618335536,656706.3246984215899998727951503292548339,0.2902922742605474748519367765172557638666,373648.0741352610706948079773227057887819,1592683.38844818709280585797823767605723,0.2552346455903972816841038736486324437299,796755.6411690407102322802166219963651932,432710.3665786037730644251159207256946102,0.3563347684123975001638313302527799069486,302211.9065982835893132225609278012169979,808546.5987399457001277963068788322765587,0.2920898053121145668411217084519316375354,462889.7084789773871270939120637041360869,500438.4473343651826228358535101293320118,0.2930948719782146166363375514094812680204,287484.8476027068315149230440168199353461,4714331.67780630637658883109433543358045,0.2742103728136865923736828621738369991076,2533728.54799973419165967514772566648228,18271787.58358775658770537161314698325153,0.1656322049082417628958550930261535392195,5931737.07156596283773846057470792940172,14250961.05064051903932869224502418369325,0.182822806708611377401566644718323121691,5106585.36724347381781562477166815316898,5789072.20164499888059476159451531848415,0.2450157995760447912345012569139744996992,2780091.74240742666972531494057471489286,4152302.42930220953990247361111750243173,0.4659465751511684455332531537292665170187,3792112.14801347290619604049080470894961,59642.7447334126714166331110056256054925,0.7045738164964619670715756495690217471728,82364.5239149638530303516919050184900287,24756162.67125816712136547367519131349841,0.14906482445079580833963840758930079001,7232935.16362622809044122339107037478189,224353509.087827714086385558180760260502,0.2034058958003796535118909802178891026554,89444259.92425769876857807189540092143045
1988,351549689.082287709698362607474503561191,0.147729566238792226425686428929842200293,101791194.83583692380833720364113246665,73767897.4451715379075234456425894614504,0.3048054653945105678034964922637322770408,44070322.291422073937927763736293008988,47392060.97264934682370535876531630851683,0.3404680986434432287372598087420354072602,31625550.38469802557101720882222915638457,35525207.30326831433555078272610934892362,0.3738122818954235903519068729199715822221,26028327.26141168417623964830540527625642,38242690.14190322357197266291648011252675,0.2506047226636007348447087647970417762138,18784245.56356648334253652870465311617214,425317586.527459247605886053117093022641,0.143992153300592348717873712121995077022,120035094.436571731416962645903032358406,186190558.731677444726424674742374314582,0.1726111105443110647147239037279848284879,62991575.86645960963215056599876103686943,1582497.74109434414569269906806602344174,0.2391355086282978825182352912984578607123,741725.54835066774833197247776074880248,1487203.79555777118572411184519269999971,0.2600871526049869085375336370149996858469,758133.0970387015801727618156429967912008,2392636.61366871527164662909595569842921,0.1887397410133565780685404476138503958623,885107.8050136993230711499759045491702578,677064.9229834000597701818173030250122435,0.3199775866597201436460519833001907700024,424625.3761336281693938273939896118138693,3069701.53665211533141681091325872344146,0.1725739705227777832885342847830983791009,1038311.14169985852000457543260316988894,1233969.76901647175318781695234276905315,0.4386998731698697637954235140895837310111,1061031.06707944010660120386332718048795,527959.4478520509009331472257408712706613,0.63263795488866634671725219808140032357,654654.0832924111019991755918076906621291,1475791.40519433722702830480498304699062,0.4461677632101291725720886561026494658795,1290563.07843177006151812286982983447934,7319979.04255519003031421235254334766136,0.5210097630823402863394383248038851909417,7475009.87158957625925423896862976075554,108901560.350595662610899424935845940346,0.2292430405295965300127468442836042050214,48931252.63384829180547679302510319435243,101522630.345025367340938047217517316453,0.2530336074009182154420074465951318567361,50349729.28250212217978008309629966235309,14839815.29361608200087812127503389383027,0.232676357771766699379202849764806679475,6767633.37814772714685223570795606042712,1009182.26379376392883084462109825451164,0.3259863631512709098943485517982703132877,644800.1256245553848856189074632764428187,31664.6004685984714034850008630145648332,0.9999999999999999999999999999999999999968,62062.6169184530039508306016915085470729,119459260.015213712522362906271455975322,0.2184406294958984549768733112158400596722,51145721.67540149099778897086747779766596,308719520.283543272580204391927089013347,0.1455749119861408758238228871208710199756,88085961.30761367178219819181353016653876
1989,415465244.536136497932229006806507911645,0.1715494498551799236204347030957554742246,139694754.902879145280907045753299261565,124293727.783496535192947560546561135348,0.1391489220003800036700050699724152068802,33898862.93566515969767810753963470266137,92111838.71424756684631623511297187936959,0.1478334769151201680827576035343247981491,26689738.22905710012173366328513050220482,71811018.2405323412781769598566951727214,0.1569497139293432358298672151630126137746,22090608.78885974398181486697104956182718,52482709.54296419391477060068986596262713,0.1574151871405743753159252948811994225979,16192688.06692622976744294897573430134727,539758972.319633033125176567353069046995,0.1396324241681477614292332686359083880887,147720993.392137111180755737572782487517,285071689.091903199495826757923574909189,0.2248414678369745994170827568071351306795,125628036.5478107849197850907307553339,1222876.98159887307589641842018089547193,0.2047252752537249772871557536790600049721,490693.5002521763824869335850721861377086,1483210.22587385696020673376877660241158,0.3037204441992208629021457639085537869873,882943.2865407397082202974095082087345181,2259212.11050047350496468319327602608609,0.2189456802902857731723941659377915285459,969503.6756090137544021428951764455880518,356111.9908950804686419753034877517303899,0.3098101462039817649687722814067376612787,216241.1316098239700780397117754601915263,2706087.20747273003610315218895749788351,0.1909486428666645614495054283781907785329,1012778.41230168947325655740534935597222,821269.2786989539533146432919418930290848,0.3243772674930021582300262737860641166036,522146.1256206184310024356177856341626267,1655949.92782279932753574447097918578964,0.3695462791237958593391374519108142288049,1199422.26311477826209620767297979217675,2487047.76369557967628222579888521945511,0.2762326612016528937368442374312970705688,1346527.49171044911080272054490307442665,5690400.43748408909520813514216215867228,0.1701487291867507280219980761143359637044,1897700.22988323035775017738063022636308,87126652.75855123159906527484219422642967,0.1643179088014019433283421878237230257546,28060279.98901603119421390580627568333466,50863013.32436840362919935061901255562946,0.1996896739927397915471933232488619920571,19907364.35610175312679117670461291768184,39904268.99275565838616273754598400468517,0.2411248350471005880381824506651633834529,18858944.14596454416260601847651341598446,3616030.21346239462852964081814866604225,0.3212954769021327013311590284305090060288,2277155.73777676475788481594212182806201,179711.6799983838982411813885245256796432,0.61607752286870212334309384617417518051,217004.000222195378713064661771458454833,98353955.55337820777482340486122372114632,0.1538414222518934322340035233838089262343,29656588.31660518301900185872307885314421,386131731.852754137306753314973756128218,0.1772828868008933086180549998072931226794,134170914.292238013560460609830990180111
1990,315252351.493256305078506899333421511742,0.1166857722420972035620603979601302898463,72099509.60685024783107500282703523488544,115783037.552364805808109719699206785288,0.1602517725899200149031839266834751877588,36366696.52707899895284035305396599461061,95202679.0863355725615913391829298174369,0.1667926192663702836185232196042158447049,31123044.24373177970417031494934051627027,79153471.59842274506253360569341175544258,0.170744589806830361873828076292330445959,26489452.99812420602306738105983057816447,36629565.95394206074557611400579502984544,0.1644002056892390374551530758151689434077,11802940.0271858193653728662789898064842,431035389.045621110886616619032628297031,0.1037113983368349835703377358981840405985,87618434.5439427767765287020786241760271,173755114.90240597818247427572563029773,0.1747813039961017678003299614272468837694,59523525.29492462316790261590365037283887,1291148.94879638831007834904637721648634,0.2357925983198247901263609369215723518511,596708.9962910371958729246825971448443108,1501946.66231469865355887762266340926941,0.209769221143522426311652603684509379759,617521.8758436201482428615593009958183014,2085830.43892880125723198462908343215484,0.1680226449653690991029555445567860813992,686914.8247042641747336883092748773129483,485163.2557680584668700332491431199593573,0.3801725009044120836882075453763851389977,361513.6274528486484056128132467926852812,2793095.61111108696363722666904062575575,0.1550480155849597239144468202249148963286,848805.3064099954548631865064540001015731,1482982.68295919065863129108686082799537,0.3019590050414051055888538017048895728599,877687.9518623818140615339658605947382927,1261390.78663272016973369959322555810557,0.2620912714725759164043816272697511044194,647975.0495810301989632915089866833781083,2866927.67427140879707900955742551153587,0.1895707738116419580480518119870876580548,1065231.96744033825843456056536209097012,10003791.94534950090364233150570659551786,0.2617209902357633046779097694970844617741,5131676.57473687166887191854760242199623,190602037.235066423033686678920446951494,0.2733889152718598433634762111717918060964,102132629.048270840693846646480847441828,73386019.84106014003127741538740207196905,0.1929907345406587699623979323307111698024,27759130.87331744776566612350608372556975,115592441.272595160227864445464115734455,0.3831256668041072634262268556329653614943,86801405.03455215467287559834907835931316,13168619.38649650013715109901515167944761,0.4544057592121836354204794958024221647854,11728437.12059055517989991475919820399396,30747.2174893781355879957395831875212949,1,60264.546279181145752471649583047541738,206217130.324279243562773010663665444649,0.2546541707318189745363832886135235617855,102927542.534312550108372877557710314931,382765340.837796308708884513058336368133,0.163692667579015612483529533788383798004,122805524.209118800858433355452701844847
1991,302467113.461698592186887693955483047473,0.1295139226764068270175230426317253347125,76780456.59626742782156695194166472464893,139117273.84514002646334422115829192298,0.2358741862628542737436449373675890161486,64315780.57612496500844686609059382786656,108734316.341648977119689873748558475711,0.2386948776939958174980220647930200856252,50870475.70700790052752796445118218423597,86108974.72816512683242529932355165530523,0.2276798009577444096775810467548848390123,38426337.48449679604177298069956497113047,53008299.11697489963091892183474026767536,0.256163466562147556973653833635686724406,26614427.73040033052189310901066118434522,441584387.306838618650231915113774970453,0.1291570246966502198991449254120386571782,111786102.209407242254767385631395666993,125919724.046837203347327825216600588213,0.2203378372822557702516304502347739443781,54379964.14861078696368863455830389699871,1268403.44441385045314472255650498753967,0.2535944839368360001436282684580785146551,630453.8291432778801497434995122664137897,3877282.22441250259446019509665372445405,0.375163527092548879279395079573255844038,2851045.15469392267747712377266107077395,3428309.18837264902227827703625978074019,0.2507604812464845982349544675082735697197,1684981.54539861815842415475969693989227,1717376.48045370402532664061689893125353,0.4461354213543197227338197165703996221909,1501717.66027317527447557267916661128462,5145685.66882635304760491765315871199372,0.2893339484828697194402288455897229147318,2918090.2423379602959207343654421796939,1918633.47161961313650031983678855987382,0.4074986091414412917623263548517462949325,1532407.32342892636069719163981148385696,925778.4512095801879750347331692199036967,0.3337089811442485753360076466895183703723,605523.5440881609114761620068536351697095,3935726.16207356955209271235071054164707,0.1717598247951220793685189985113549485121,1324959.28663709572021915226215147068552,19700051.89182492227012698316312183929766,0.2925347204468550781335780117672874100074,11295380.37900854261923384356767080942105,223408159.224944414450630241580611667803,0.2422507266997605400121023307051055169876,106076746.288881247871227146601886083471,50922811.50578289695963314031938853620178,0.2163347578240509265626598917136288064926,21592093.22585374074154732290768336503317,134596978.801534768067382480399808818926,0.2892204996109034997776102332843466078341,76299282.69199222307147014090276161223613,60448875.9207862931958926367650103109555,0.3366778636653366322770912571653246799117,39889524.8757234224857943077285072496212,83568.9571553077874142347699271923894448,0.579203183882726038500150209242940654021,94870.6758739022450003592572859852212056,249941151.184307972039362527911692946946,0.2283023251438127330753664729817240880638,111841806.090417517841182705427855196421,381006560.899971528434295270781452247153,0.1747145182290197318621307098040717143255,130472060.350279016749524684203579882652
1992,167364189.52069227840406289417886638307,0.1397710254757361756102744482566545522887,45849622.21855633112086476031572690592075,138057307.176047925361205532329804704637,0.252924050606780816294779765782624184885,68439306.15978803444758285189399048612606,114285544.686604230763829164835121014317,0.2622152543518959209609730237255970813479,58736129.81073607570377297829694432877868,92782205.60949955291682341567365118065415,0.2633902102253163659321161325931169985545,47898332.29568304467238345991603120049983,45275101.56654837244438211665615352398369,0.2732580593445857666676531782939103817092,24248701.3257798854093307228499144800152,305421496.696740203765268426508671087708,0.1729271549326901356960384646156187153896,103518714.138940551357632365251788891302,53768997.84576226734458442572831848645165,0.1822390891569309563243598827227260153056,19205673.85689368879341929030052818545726,1938562.08545827868420211098046990453465,0.2503244612237272323265932863470972879211,951128.2387985338121797230140532188829119,6062836.37949001808470147084297163574242,0.4073394081173647065210801314514059464029,4840479.07737442502895569934109028511508,4710822.62165548101278985659539881298481,0.1929973654891033367614444958403043966575,1781985.65632131851938117176028637351226,3290575.84329281575611372522804272729224,0.7232223500971858013061292821648567922311,4664443.26933614803071149526362589916886,8001398.46494829676890358182344154027705,0.3166897066339703409788202690857880537478,4966562.64375091437526799186493576146829,2768366.39285321320922820477340831546724,0.3120290154837265009645023673010496920624,1693068.8545180377578916199921811393191,3537660.31932756757945301689174489166832,0.2900955415361531201299788214180566392328,2011468.59276833053903223295590571447358,14427983.70508220604418602618017072993347,0.189311635281959019350568496752391313533,5353514.97049991792975249111712614222982,48664646.99773429630282215647887277006025,0.3189090959651347296839726033698822407499,30418413.21583931072304943373418573949706,72800806.26821650652448471926243067564585,0.2117427760796538707759594980543830695973,30213487.84733569016376574506686161831256,27651299.22102378906532055447861448343286,0.1754809845366983572790149134134660529208,9510463.33360722592784393242575640409696,87898910.37854189629841440979139838341131,0.2177088398391310625021405883403334950141,37507284.81120678111683648573295067319617,23020241.04390658517131907545219400420946,0.3105160289655629091713678364008925293624,14010381.5161765171915396429935502225147,728020.9111788634114522581551022511180196,0.4738222907233507878341130890243217861237,676106.9702253695153100233684274885289387,142901646.841128726620938391802452832953,0.1676162010329961401093368572047156213556,46947157.08314294691962047219251737478404,204672043.151839290734426399354212859682,0.1342315733654255542822126823287230373354,53847962.73732781488050760389566674167001
1993,95548714.31048094019875114186034800875519,0.1133905018413729971679727849562423700479,21235260.66528828653028457862165610674293,79807852.78108224098496905006223967513477,0.1663530683672746560662182266821326158486,26021511.13227605906625179038107609369907,65840631.37453130748649033847901110519678,0.1751877131074101833648826839308220841915,22607560.49450219536874190966310281568222,52301938.72362273095282437416663917455324,0.1717438128589441716523560525556373166172,17605767.3775672622850672080062372376619,27505914.05745951003214467589560050058161,0.1783936751218028868762817246733318700522,9617486.94873753927753812465454672089095,175356567.09156318118372019192258768389,0.1130262498272767857097981373023858685995,38846994.51545150046093980491596851769624,29364736.42039323013070753748574052761189,0.1838761439159435980778604606359347188218,10582970.02017635302516775685607305578566,705136.111266242265737790814385209255486,0.361190224507923062390343448725397576863,499189.0098603198068474771229114355333801,3344870.94840517020811594262018442811424,0.2577175154199875523731241819531572063369,1689582.38723801656995216981873128932797,3265786.36765947221036926923953494180878,0.2623675656509771030443492045745336901543,1679399.38166916673872887035551736494272,784220.6920119402634844641950346955609435,0.3365418292578729342190587541009017098034,517289.2098138837797909976675918174635621,4050007.05967141247385373343456963736972,0.2298190718098316577859214154982043750295,1824306.97202282104190743337919467531597,997915.3508295957192278072929892178426145,0.2222795863991758153637596856965627366835,434759.7744298302950235410163130383705715,1676499.14540022878692518275751795186609,0.264198178510078082346656806158526287528,868138.9201573482710434686895175219576606,7236468.30705331175585080245614761124455,0.2018765786990656061011697843395019565019,2863311.98883659821012330331169948634307,22140284.6019962377617274943894044053129,0.2450507954142673887567159931058243679847,10633968.93073817169628290899312497490282,28467722.26649324012237112956731922007521,0.187162300393202234337955923525983579927,10443045.39724925312460745427758487555093,16186723.14483109464349575084922719196145,0.1917939196124379547612275837590170330605,6084849.55215190674961137711184819244022,36240341.96861366965198134535054535091029,0.1692434194523118736206949278051931786037,12021541.21790303803229178255028708006488,10269833.87769152551308755685346640323896,0.2408829893254941074823539479618772514683,4848703.43729574837524412771356592241354,160659.9607613332254338283246037481708232,0.5917451745062680108646514162158468688604,186336.722773095189404447970554316181516,63423723.63549937828304969858811455646229,0.1484602163346330375760073449653778903836,18455163.47408146387409944659272617854048,96838467.11556402088761096950842472144399,0.1312566247698339107433788915238997604102,24912953.06928803469158240561185056055071
1994,65403824.69188327780129514959029172287861,0.1268812114656775770491105534398092542882,16265092.36233409566986393108495341902497,53563553.39918651565049416729763509766953,0.1371762865184753316899140113582440753531,14401392.72214754699656465496060979711708,43979936.05635775670430597638231783522677,0.1479638302812261288612368142855406604105,12754581.99706730952586816250039749568825,36491416.90752436754128339145695470945559,0.1563457827900843997748120715781688032126,11182347.1173913875771579283949384871517,17072136.491662148109210775840680388214,0.130719712786875555044837218773950781939,4374062.96654289002843788990186893947893,118967378.091069793451789316887926820548,0.1027239870451969245562212458265410585819,23952774.67542307186610092857710086297574,36975599.44039340548030981999897917436445,0.3371694103587801679650374387262670605115,24435400.47952057748417747318024337673725,156344.8405682590698520640779528384605257,0.420795911696638609182625855225238776601,128946.9686629329231267761015253048044073,6149414.41260362717124676802613752249227,0.2879263246556052031025810536825182853827,3470333.44958613266182425952653628401626,3381566.06848340424722403077522713147976,0.2467816568431721374591567880903743512041,1635636.61512577294919698251956132429255,2924193.18468848199387480132886322947305,0.3788850826022435746492833730123411218555,2171549.02559820187438461652883459108857,6305759.2531718862410988321040903609528,0.2813994722342044703149893122410668435168,3477897.15872189943385199091002899803198,867060.2149690560911042893397134341742327,0.2799424570825304992712355546739624942802,475744.855353211520966176391073981172146,2359293.82233675518988908818791741076355,0.2753925134674955526954485227538522569489,1273474.4372536416703691087009144184056,3748200.15485410229726922506741960479496,0.2398280741526011285319003369880147771425,1761890.30436719572995257730494181582409,15240005.64772082734669103593668079205814,0.2868071820680295564764848509030755043728,8567048.42606638543629606770737599000181,27251360.50331818308364900370643567823347,0.2637178435815376112982556619123578745504,14085873.25213238708736352870343843448073,3508372.3626561503514690962584725224509,0.2129106671189971779172879827657729516532,1464061.0044605476155164128848411160427,33794296.14270098410527305950139873643234,0.2584980850812282345764563550561127864578,17122091.24553003858117798501695880874386,11794989.8614201036348628150968993709395,0.318092469753200620396492265055085914607,7353719.01323684129357703760171820973113,276622.4309865021021386278387174819511814,0.6957368167516837296815665408091878775308,377214.5627702561326272326760230126702443,49857258.50691297001863640676519564239691,0.2099702068742941402599956238169784798201,20518336.21044808829377720720948577245522,93138617.20047826174004505886826517771415,0.1912323803127449079651004171439389186721,34909794.15391864585453721907882657388161
1995,47994333.07634084064414450948725798659898,0.1331025105348870898088949653593548323478,12520805.79886073183746604916410193930226,40389058.17771529208176601471016002603076,0.1911971116950214618457035762796986874212,15135651.68461624734025130981032937866495,33487214.56623336276396487012763287510287,0.1980849924940774134116272477581579592952,13001296.70615979515741653931908969141341,26496506.60209632312026467950084530940741,0.2084032210095138863219698230019125900057,10823036.34989837873083272992505871103542,13892551.57561896896150133520931471662352,0.203445864260696464011588194368879601954,5539709.03769267903216763836122593110818,88383391.25405613272591052419741801262997,0.1247706678054945369503710839786029704266,21614203.30937846233796594051708038430941,26261322.6385986845108157225329737390169,0.1950070731213332989721414463129088174066,10037441.58153435283046644024911595007825,198949.316276559469172599174126010187014,0.5299782475124111917404109662717036744734,206660.0675687250853886106012740070010448,10384868.68903729316194709000803080420358,0.2943279170158674761470675705195211252448,5990851.26866619182026039922230114335926,4468129.02120969747908957899800866665385,0.3723269099745399224028173881106980925671,3260665.15679576153714678053998464894364,6115688.98410415515203011018414814773673,0.3352196629910254331315471545586513230726,4018194.43241027031096833845641792996927,10583818.0053138526311196891821568143906,0.2888683601879788894080779544081279935088,5992367.09737711576837191912648261843012,2070966.5906622376779519885514216137984,0.7346777447335226554620668435952497891493,2982126.40592256210612329241857497927752,2631218.73054111075466673453957761587382,0.3606250300834618284232182196321405946722,1859811.33436081036440009228444203779719,4212923.824293340678112585473500402055,0.2886695592805781431302023676542651849708,2383640.0127371567085552054458773668701,15620513.50810608081712454037702414344927,0.3051383533890246900577353706733908094881,9342178.83107083386867758979560543279212,35769394.41444485121554108315981924989414,0.2499940184073056899459566931608378916865,17526583.90549929079279122594712767955289,4078718.66001619079568262025992941444112,0.3774884082928597632222281414483069592509,3017751.26909403948946946531515997816515,33279345.0514518358555219317801356030132,0.2882050973845691030361633975647522910635,18798902.687638774270487720090234875318,25225591.32963542005087742868029920142872,0.3488319762995052901832353826608176517552,17247006.03860716241484096359669414967949,43933.5068017231711199141514914906459363,0.9999999999999999999999999999999999999977,86109.673331377415395031736923321666035,62733232.00465823051113880178729166693698,0.2252687863121158396665571395731749531605,27698404.50884645297599514366066279815969,99578372.64857076765307421350242222034457,0.1745804765145736646534841117163515916306,34073501.90516521600230627834594838562965
